NIT;RAZÓN SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;INGRESOS OPERACIONALES;GANANCIA (PÉRDIDA);TOTAL ACTIVOS;TOTAL PASIVOS;TOTAL PATRIMONIO;Año de Corte
821000169;NUTRIUM S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1020;MANUFACTURA;15;1;23;5;18;2021
900007650;PPG INDUSTRIES COLOMBIA LTDA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;2022;MANUFACTURA;15;2;13;3;9;2021
890916269;ESPUMAS PLASTICAS SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;3120;MANUFACTURA;15;2;19;3;16;2021
890923937;PRODUCTORA DE SOFTWARE SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;6201;SERVICIOS;15;2;8;3;5;2021
890300234;ASHE SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;YUMBO;4669;COMERCIO;15;1;9;7;2;2021
900450226;ALKHORAYEF PETROLEUM COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;910;MINERO;15;1;14;9;5;2021
890101880;COMPAÑÍA DE INVERSIONES OLÍMPICA S.A.S.;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;6613;SERVICIOS;15;15;196;2;194;2021
900106364;TELECENTER PANAMERICANA LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8220;SERVICIOS;15;0;9;4;4;2021
900207065;IBEROMODA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;CHIA;4771;COMERCIO;15;1;11;9;2;2021
830031824;OCTANO DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MADRID;4661;COMERCIO;15;0;3;1;2;2021
830001007;UNIDAD MEDICA Y DE DIAGNOSTICO S.A;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8621;SERVICIOS;15;2;4;2;2;2021
860013809;PRODENVASES SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;3290;MANUFACTURA;15;2;15;11;4;2021
815000997;ALMOTORES SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4511;COMERCIO;15;0;6;4;2;2021
860014404;TAPON CORONA DE COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MOSQUERA ;2229;MANUFACTURA;15;1;17;7;10;2021
813011577;CLINICA UROS S.A;SUPERSALUD;Región Andina;HUILA;NEIVA;8610;SERVICIOS;15;1;35;22;14;2021
860074358;LABORATORIOS BUSSIE S.A;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2100;MANUFACTURA;15;2;16;7;9;2021
890209698;CLINICA CHICAMOCHA S.A;SUPERSALUD;Región Andina;SANTANDER;BUCARAMANGA;8610;SERVICIOS;15;1;17;12;5;2021
805022296;NCS SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;1410;MANUFACTURA;15;1;11;6;5;2021
815002936;CRISTAR S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ENVIGADO;2310;MANUFACTURA;15;2;9;2;7;2021
800011002;TECNAS S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;1089;MANUFACTURA;15;1;12;7;5;2021
900111343;CICSA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6110;SERVICIOS;15;1;9;5;4;2021
860000846;KPMG SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6920;SERVICIOS;15;1;7;5;2;2021
900453688;RECAUDO BOGOTA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4921;SERVICIOS;15;0;36;33;3;2021
900196347;EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA;SUPERSALUD;Región Caribe;BOLIVAR;MAGANGUE;8610;SERVICIOS;15;0;13;9;3;2021
800204226;PIC COLOMBIA S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ENVIGADO;144;AGROPECUARIO;15;3;10;3;7;2021
900226838;NOUVELLE COLOMBIA E.U. NOUVELLE COLOMBIA E.U.  NOUVELLE COLOMBIA E.U. NOUVELLE COLOMBIA E.U.;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;2229;SERVICIOS;15;6;22;10;12;2021
890905177;ESE HOSPITAL LA MARIA;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8610;SERVICIOS;15;0;25;3;21;2021
900817436;INTEGRA TRADING SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4620;COMERCIO;15;0;3;2;1;2021
890900267;PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;GUARNE ;3250;MANUFACTURA;15;2;13;8;6;2021
860090222;TOXEMENT SA;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TOCANCIPA ;2029;MANUFACTURA;15;1;14;3;11;2021
900025010;INVERSIONES PRIMERA LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4752;COMERCIO;15;1;8;4;4;2021
901135466;STUTTGART SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4511;COMERCIO;15;0;3;2;1;2021
860025461;COMPAÑÍA COMERCIAL E INDUSTRIAL LA SABANA AVESCO S.A.S.;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;CHIA;5611;SERVICIOS;15;1;7;7;1;2021
901145411;CHIPER SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4791;COMERCIO;15;3;3;3;0;2021
900146028;INPESCAR SA;SUPERSOCIEDADES;Región Insular;SAN ANDRES Y PROVIDENCIA;SAN ANDRES Y PROVIDENCIA;4631;COMERCIO;15;0;4;1;3;2021
804004553;MAYORAUTOS SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;4511;COMERCIO;15;1;5;3;2;2021
900962785;COMERCIAL AVANADE SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4731;COMERCIO;15;1;11;3;8;2021
860006745;CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN;SUPERSALUD;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8621;SERVICIOS;15;1;11;6;5;2021
800185039;HONOR SERVICIOS DE SEGURIDAD LTDA;SUPERVIGILANCIA;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8010;SERVICIOS;15;0;6;3;3;2021
900261768;ADISTEC COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4651;COMERCIO;15;0;7;7;1;2021
890312765;MORELCO SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4290;CONSTRUCCIÓN;15;0;17;7;10;2021
800007193;SAPUGA S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;126;AGROPECUARIO;15;2;14;4;10;2021
900012728;PALMACEITE S.A.;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SANTA MARTA;1031;MANUFACTURA;15;0;7;4;4;2021
800022450;CENTRAL DE HIERROS LTDA;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4663;COMERCIO;15;1;13;8;6;2021
830035904;HAVAS MEDIA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7310;SERVICIOS;15;0;18;14;4;2021
900579930;INDULACTEOS DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;1040;MANUFACTURA;15;0;5;2;3;2021
860075684;MOTO MART S.A.;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;CHIA;4653;COMERCIO;15;1;16;9;7;2021
900128566;NTT DATA COLOMBIA S. A. S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6202;SERVICIOS;14;0;10;10;0;2021
830123806;PINT PHARMA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;14;0;9;10;1;2021
860090566;CLINICA DEL OCCIDENTE S.A.;SUPERSALUD;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8610;SERVICIOS;14;1;15;6;10;2021
830508017;FULLCARGA COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6190;SERVICIOS;14;1;1;1;0;2021
802000849;JANNA MOTORS SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4511;COMERCIO;14;0;11;6;6;2021
900330752;FUNDACION FOSUNAB;SUPERSALUD;Región Andina;SANTANDER;FLORIDABLANCA;8621;SERVICIOS;14;1;27;26;1;2021
891400754;C Y P DEL R SA;SUPERSOCIEDADES;Región Andina;RISARALDA;DOS QUEBRADAS;1709;MANUFACTURA;14;0;15;9;6;2021
830011743;EL ARROZAL Y CIA SCA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4741;COMERCIO;14;0;14;6;8;2021
830085844;WOOD ENGINEERING AND CONSULTANCY COLOMBIA S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7112;SERVICIOS;14;1;8;4;4;2021
860025845;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL JARDINES DE LOS ANDES SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;MADRID;125;AGROPECUARIO;14;0;10;10;0;2021
900123436;SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S A S;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8621;SERVICIOS;14;1;9;4;4;2021
901323826;Northland Power Colombia Distribution One S.A.S.Northland Power Colombia Distribution One S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7010;SERVICIOS;14;12;273;34;240;2021
860008890;ERNST & YOUNG AUDIT SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6920;SERVICIOS;14;2;8;4;3;2021
817000823;FRIOMIX DEL CAUCA SAS;SUPERSOCIEDADES;Región Pacífica;CAUCA;CALOTO;2819;MANUFACTURA;14;0;18;6;11;2021
900665499;HICO FISH S.AS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4723;COMERCIO;14;1;7;4;3;2021
890707192;SUCAMPOSULLANTA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;COTA ;4664;COMERCIO;14;0;11;8;3;2021
830076125;GRUNENTHAL COLOMBIANA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;14;4;10;3;7;2021
900557347;CONTINENTAL TIRE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;FUNZA ;4530;COMERCIO;14;1;7;5;2;2021
800175457;PANAMERICANA FORMAS E IMPRESOS SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1811;MANUFACTURA;14;1;31;7;24;2021
800077828;FACTORES Y MERCADEO SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4664;COMERCIO;14;1;13;7;6;2021
900129967;NEW GRANADA ENERGY  CORPORATION SUCURSAL COLOMBIANA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;610;MINERO;14;10;95;12;84;2021
900583745;HOLCREST SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;6202;SERVICIOS;14;0;4;4;1;2021
901211275;OLEO INVERSIONES S.A.S ZOMAC;SUPERSOCIEDADES;Región Orinoquía;CASANARE;MANI;1031;MANUFACTURA;14;1;3;2;1;2021
900042474;TELCOS INGENIERIA SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4321;CONSTRUCCIÓN;14;0;6;5;1;2021
830110347;C.I. CHEVRON EXPORT S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4774;COMERCIO;14;1;5;0;5;2021
800218155;COUNTRY MOTORS SA;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4511;COMERCIO;14;0;7;3;4;2021
900314952;EMPAQUETADOS EL TRECE S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4631;COMERCIO;14;0;5;4;1;2021
900516574;FINSOCIAL SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;6494;SERVICIOS;14;1;41;35;6;2021
800159629;CONCENTRADOS ESPARTACO S A;SUPERSOCIEDADES;Región Andina;SANTANDER;GIRON;1090;MANUFACTURA;14;0;4;2;2;2021
830501618;FLORES ISABELITA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4620;COMERCIO;14;1;5;3;2;2021
890300327;BRILLADORA EL DIAMANTE SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;8121;SERVICIOS;14;0;4;2;2;2021
830137461;BELLA PIEL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4773;COMERCIO;14;1;6;3;3;2021
800044402;INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8610;SERVICIOS;14;1;16;11;5;2021
830095262;QMAX SOLUTIONS COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;910;MINERO;14;0;11;5;6;2021
900744272;HY CITE ENTERPRISES COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4644;COMERCIO;14;1;22;12;10;2021
811033557;MISION EMPRESARIAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7820;SERVICIOS;14;0;2;1;1;2021
816003186;COMERCIALIZADORA HOMAZ SAS;SUPERSOCIEDADES;Región Andina;RISARALDA;PEREIRA;4511;COMERCIO;14;0;8;3;5;2021
900303957;INDUSTRIA NUTRICIONAL AVICOLA S.A.S.;SUPERSOCIEDADES;Región Orinoquía;META;VILLAVICENCIO;4631;COMERCIO;14;0;2;2;1;2021
800174659;ENTREPALMAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1031;MANUFACTURA;14;1;5;3;2;2021
800144934;VISION Y MARKETING SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;7310;SERVICIOS;14;0;4;3;1;2021
890902922;UNIVERSIDAD PONTIFICIA BOLIVARIANA;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;8530;SERVICIOS;14;0;11;2;10;2021
817003166;CLÍNICA LA ESTANCIA S. A.;SUPERSALUD;Región Pacífica;CAUCA;POPAYAN;8610;SERVICIOS;14;0;15;9;6;2021
800156889;DISTRIBUIDORA KIRAMAR SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;BELLO;4644;COMERCIO;14;1;6;3;3;2021
890902168;LABORATORIOS ECAR SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;2100;MANUFACTURA;14;2;17;8;9;2021
830035650;REDES HUMANAS SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;9609;SERVICIOS;14;0;5;3;2;2021
800090890;NUTRIMENTI DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1020;MANUFACTURA;14;1;22;18;3;2021
800184925;ELECTROLUX SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4644;COMERCIO;14;0;10;9;2;2021
900213856;COLREPFIN LTDA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6619;SERVICIOS;14;1;7;3;5;2021
860000531;CUSEZAR SA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;14;1;62;36;26;2021
901108023;EXPRESS LUCK COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;GACHANCIPA;2640;MANUFACTURA;14;5;8;13;5;2021
800047781;ENECON SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4321;CONSTRUCCIÓN;14;0;6;3;3;2021
805030765;MEDICAMENTOS ESPECIALIZADOS S.A.S;SUPERSALUD;Región Andina;ANTIOQUIA;MEDELLIN;4773;COMERCIO;14;0;12;8;4;2021
900291186;INDUTRADE COLOMBIA SOCIEDAD DE COMERCIALIZACION INTERNACIONAL SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;PUERTO COLOMBIA;4669;COMERCIO;14;0;4;3;0;2021
900083408;DISTRIBUCIONES AGRALBA SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4664;COMERCIO;14;0;6;5;1;2021
890930060;AGRICOLA SANTAMARIA S.A.S;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;122;AGROPECUARIO;14;1;33;10;23;2021
802022622;C.I. FRONTIER NEXT SAS;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARANOA;510;MINERO;14;1;6;4;2;2021
900304940;TOUR VACATION HOTELES AZUL S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5511;SERVICIOS;14;1;50;33;17;2021
892200015;CCF DE SUCRE;SUPERSALUD;Región Caribe;SUCRE;SINCELEJO;8699;SERVICIOS;14;2;2;6;4;2021
900572445;CIFIN SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6311;SERVICIOS;14;1;13;4;8;2021
901003327;AMAZON WEB SERVICES COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6209;SERVICIOS;14;1;10;4;6;2021
900631450;DESARROLLADORA CC FONTANAR SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6810;SERVICIOS;14;8;70;27;43;2021
830055643;CINEMARK COLOMBIA S A S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;5914;SERVICIOS;14;0;26;22;4;2021
900603041;COMERCIALIZADORA MONTES DE COLOMBIA SAS;SUPERSOCIEDADES;Región Andina;NORTE DE SANTANDER;CUCUTA;4711;COMERCIO;14;1;6;4;2;2021
860508470;PREFLEX SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;2029;MANUFACTURA;14;1;12;7;4;2021
860002537;COMPAÑIA COLOMBIANA DE EMPAQUES BATES SAS S;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;1702;MANUFACTURA;14;2;27;5;22;2021
802014471;IINVESAKK S.A.S.;SUPERSOCIEDADES;Región Caribe;ATLANTICO;BARRANQUILLA;4663;COMERCIO;14;0;17;9;8;2021
830104866;NIKOIL ENERGY CORP SUC COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;610;MINERO;14;7;26;14;12;2021
800158850;PACKING S.A.S.;SUPERSOCIEDADES;Región Andina;CUNDINAMARCA;TOCANCIPA ;1702;MANUFACTURA;14;2;13;6;6;2021
900396965;AGROINDUSTRIAL DE PALMA ACEITERA SA SUCURSAL COLOMBIA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;126;AGROPECUARIO;14;7;13;1;12;2021
811025401;SAITEMP SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7820;SERVICIOS;14;0;2;1;0;2021
900342223;AUTOSERVICIO LA QUINTA SAS;SUPERSOCIEDADES;Región Andina;SANTANDER;BARRANCABERMEJA;4711;COMERCIO;14;0;4;1;3;2021
809008362;PIJAOS SALUD EPSI;SUPERSALUD;Región Andina;TOLIMA;IBAGUE;8699;SERVICIOS;14;2;1;8;7;2021
826000361;ALMACENES PARAISO SA BIC;SUPERSOCIEDADES;Región Andina;BOYACA;DUITAMA;4711;COMERCIO;14;0;4;2;2;2021
900482757;ELECTRICAS DE MEDELLIN COMERCIAL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4663;COMERCIO;14;0;21;10;11;2021
900693655;IG SERVICES S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;SABANETA ;6201;SERVICIOS;14;0;11;5;6;2021
890403068;VEHICULOS DE LA COSTA SAS;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;4511;COMERCIO;14;0;5;4;1;2021
890319193;SISTEMAS DE INFORMACION EMPRESARIAL SA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;6201;SERVICIOS;14;3;8;4;4;2021
900569143;THE BOSTON CONSULTING GROUP SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7020;SERVICIOS;14;1;13;10;4;2021
800134536;BRIGARD & URRUTIA ABOGADOS S.A.S.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6910;SERVICIOS;14;3;8;2;5;2021
860039444;QUIMICA COMERCIAL ANDINA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4664;COMERCIO;14;1;8;6;2;2021
805015151;QUICENO Y CIA SCA;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;4711;COMERCIO;14;0;3;2;1;2021
900721022;CENTRO EMPRESARIAL DEL SALITRE SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4111;CONSTRUCCIÓN;14;0;24;21;3;2021
900637571;STRABAG SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4210;CONSTRUCCIÓN;14;1;13;10;2;2021
890312630;PROTECNICA INGENIERIA SAS;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;YUMBO;2029;MANUFACTURA;14;1;12;5;7;2021
900582598;ADMINISTRADORA CLINICA LA COLINA SAS;SUPERSALUD;Región Andina;BOGOTA D.C.;BOGOTA D.C.;8610;SERVICIOS;14;2;9;7;2;2021
900980728;INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CUIDADO SEGURO EN CASA S.A;SUPERSALUD;Región Caribe;BOLIVAR;CARTAGENA;8621;SERVICIOS;14;1;7;6;2;2021
830011616;AUTOGALIAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4511;COMERCIO;14;0;3;2;1;2021
900077584;COOPERATIVA DE SERVICIOS SOLIDARIOS DE SALUD EMSSANAR  COEMSSANAR IPS LTDA;SUPERSALUD;Región Pacífica;NARIÑO;PASTO ;9499;SERVICIOS;14;1;8;5;2;2021
900820012;COLOMBIANA DE INFRAESTRUCTURAS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4290;CONSTRUCCIÓN;14;0;6;6;0;2021
800136105;MISION TEMPORAL LIMITADA;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7820;SERVICIOS;14;0;4;2;2;2021
890805453;TECNOLOGIA EN CUBRIMIENTO S.A.;SUPERSOCIEDADES;Región Andina;CALDAS;MANIZALES;2395;MANUFACTURA;14;2;7;2;6;2021
830045752;COM AUTOMOTRIZ S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4512;COMERCIO;14;1;4;2;2;2021
811035741;INDUSTRIA DE ALIMENTOS ZENU S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;1011;MANUFACTURA;14;1;31;12;19;2021
800226766;PROMIORIENTE SA ESP;SUPERFINANCIERA;Región Andina;SANTANDER;BUCARAMANGA;4930;SERVICIOS;14;6;65;27;38;2021
820004258;LABORAMOS SAS;SUPERSOCIEDADES;Región Andina;BOYACA;TUNJA;7820;SERVICIOS;14;0;2;2;1;2021
901232631;FAREVA VILLARICA SAS;SUPERSOCIEDADES;Región Pacífica;CAUCA;VILLA RICA ;2100;MANUFACTURA;14;0;10;2;8;2021
900809717;INDUSTRIAS GRAFICAS LATINIOAMERICANA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;1811;MANUFACTURA;14;1;24;20;4;2021
900026211;DISTRIBUCIONES SANTA MARTA SAS;SUPERSOCIEDADES;Región Caribe;MAGDALENA;SANTA MARTA;4631;COMERCIO;14;0;2;1;1;2021
800048954;CLINICA VERSALLES S.A.;SUPERSALUD;Región Pacífica;VALLE DEL CAUCA;CALI;8610;SERVICIOS;14;1;11;7;4;2021
890304297;ADMINISTRACION E INVERSIONES COMERCIALES S.A;SUPERSOCIEDADES;Región Pacífica;VALLE DEL CAUCA;CALI;6493;SERVICIOS;14;5;73;43;30;2021
900308815;CO INTERNET S.A.S;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6190;SERVICIOS;14;2;24;16;8;2021
800040014;PAVIMENTAR SA;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4210;CONSTRUCCIÓN;14;1;16;12;4;2021
860019041;LABORATORIOS ALCON DE COLOMBIA S.A.;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4645;COMERCIO;14;1;14;14;1;2021
800230546;SERVINCLUIDOS LTDA;SUPERSOCIEDADES;Región Caribe;BOLIVAR;CARTAGENA;5511;SERVICIOS;14;1;62;53;9;2021
860030811;TEMPORAL SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;7820;SERVICIOS;13;0;3;2;1;2021
900385512;PDEACERO ZONA FRANCA S.A.S.;SUPERSOCIEDADES;Región Pacífica;CAUCA;CALOTO;2432;MANUFACTURA;13;4;10;4;5;2021
830509497;MEDICINA INTEGRAL I.P.S. S.A.;SUPERSALUD;Región Caribe;ATLANTICO;BARRANQUILLA;8621;SERVICIOS;13;1;14;9;4;2021
900468587;VISDECOL SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;4649;COMERCIO;13;0;9;6;3;2021
890903279;OPERACIONES GENERALES SURAMERICANA S.A.S.;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;MEDELLIN;7490;SERVICIOS;13;1;14;5;9;2021
800011161;ALCIAUTOS SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;4511;COMERCIO;13;0;9;3;6;2021
860022309;INVERSIONES GAMESA SAS;SUPERSOCIEDADES;Región Andina;BOGOTA D.C.;BOGOTA D.C.;6613;SERVICIOS;13;10;212;2;210;2021
860005194;HARINERA PARDO S.A.;SUPERSOCIEDADES;Región Andina;SANTANDER;BUCARAMANGA;1051;MANUFACTURA;13;1;8;3;4;2021
811006789;JUAN D. HOYOS DISTRIBUCIONES SAS;SUPERSOCIEDADES;Región Andina;ANTIOQUIA;ITAGUI;4631;COMERCIO;13;0;5;4;1;2021
